question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
"There is a notepad which accepts only four operations: 1. Character X 2. select all 3. copy 4. paste Given n number of operations, provide the sequence of choices that gives maximum characters in the notepad.",Software Engineer,Software Engineer,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'There is a notepad which accepts only four operations: 1. Character X 2. select all 3. copy 4. paste Given n number of o'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a list of words, find whether a new word is anagram of word in list.",Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a list of words, find whether a new word is anagram of word in list.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a revenue transaction table that contains user_id, timestamp, and revenue, how would you find the third purchase of every user?",Data Analyst,Data Analyst,Uber,2017,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a revenue transaction table that contains user_id, timestamp, and revenue, how would you find the third purchase o'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Search a target number in a Rotated Sorted Array.,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Search a target number in a Rotated Sorted Array.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your understanding of basic algorithms and data structures?,Software Engineer,Software Engineer,"Affirm, AppFolio, Brillio, Google, Meta, Palantir, Uber",2024,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your understanding of basic algorithms and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your knowledge of algorithms and data structures?,SysOps Engineer,Cloud Security Engineer,"Amazon, Google, Microsoft, Siemens Healthineers, Uber",2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your knowledge of algorithms and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you solve practical problems that require knowledge in html, css, javascript, and async javascript?",Frontend Developer,Frontend Software Engineer,Uber,2022,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'Can you solve practical problems that require knowledge in html, css, javascript, and async javascript?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the pancake flipping algorithm?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the pancake flipping algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Could you provide an example of a dynamic programming problem you have worked on?,Software Engineer,Software Development Engineer,Uber,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Could you provide an example of a dynamic programming problem you have worked on?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a system design related to Uber?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a system design related to Uber?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe your experience with string manipulation and how you have used it in your past work.,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Describe your experience with string manipulation and how you have used it in your past work.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is BFS (Breadth-First Search) and how is it used in graph traversal?,Software Engineer,Software Development Engineer,Uber,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is BFS (Breadth-First Search) and how is it used in graph traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you make the squares change from white to green when clicked?,Frontend Developer,Frontend Engineer,Uber,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you make the squares change from white to green when clicked?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you transform a start string by changing one character at a time such that the intermediate word formed is available inside the dictionary?,Software Engineer,SDE-intern,Uber,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you transform a start string by changing one character at a time such that the intermediate word formed is ava'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how to print the 'right hand side view' of a binary tree given the root node?,iOS Developer,Senior IOS Engineer,Uber,2023,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe how to print the 'right hand side view' of a binary tree given the root node?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a service to schedule and manage workflows and their tasks?,Software Engineer,Staff Software Engineer,Uber,2019,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a service to schedule and manage workflows and their tasks?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How can we avoid single point of failures in the workflow management service?,Software Engineer,Staff Software Engineer,Uber,2019,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How can we avoid single point of failures in the workflow management service?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concepts of stack and queue?,Software Engineer,Java Developer,"EPAM Systems , IBM , Tata Consultancy Services, Uber",2016,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concepts of stack and queue?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you implement a data structure 'Map' that stores pairs of integers (key, value) with the following member functions: insert(key, value), delete(key), get(key), getRandomKey()?",Cross Platform (Mobile),Mobile Applications Engineer,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you implement a data structure 'Map' that stores pairs of integers (key, value) with the following member functions:'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you describe a time when you had to write recursive functions in a programming language of your choice?,Software Engineer,Software Engineer,Uber,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a time when you had to write recursive functions in a programming language of your choice?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the K-th largest element in a binary search tree?,Software Engineer,Software Engineer (SE-2),Uber,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you find the K-th largest element in a binary search tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the concept of distributed computing.,Site Reliability Engineer,Software Engineer - SRE (Lithuania),Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the concept of distributed computing.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Have you used Unix commands like iostat, df -h, or strace?",Site Reliability Engineer,Software Engineer - SRE (Lithuania),Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Have you used Unix commands like iostat, df -h, or strace?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how to use binary search on a 2D matrix?,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to use binary search on a 2D matrix?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What coding exercises did you encounter during the interview?,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What coding exercises did you encounter during the interview?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given one big string separated by spaces, how would you find the number of occurrences of another smaller string? Provide test cases.",Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given one big string separated by spaces, how would you find the number of occurrences of another smaller string? Provid'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Code up a function meeting specific criteria, analyze runtime, and optimize it.",iOS Developer,IOS Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Code up a function meeting specific criteria, analyze runtime, and optimize it.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how a Binary Search Tree works?,Software Engineer,Software Engineer,"Amazon, Amazon Web Services (AWS), Bloomberg LP, Capital One, Epsilon, Google, Intel, Intuit, Jump Trading, LinkedIn, McKinsey & Company, Meta, Microsoft, NVIDIA, Oracle, Orange, PayPal, TikTok , Uber, Visa, Yahoo, Zoho",2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how a Binary Search Tree works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What experience do you have with data structures?,Software Engineer,Software Developer,"American Express, Atos, Axon, Boeing, Brillio, Broadcom Inc., CGI, Capgemini, Cognizant, Cybage , Dell Technologies, Deutsche Bank, FactSet, Fidelity Investments, Fiserv, Freshworks, Garena, Google, HCLTech, HP, HSBC, Huawei, IBM , Infor, Informatica, Infosys, Intel, JPMorgan Chase & Co., Juniper Networks, Meta, Newgen Software, Nokia, Oracle, PayPal, Paytm, Persistent Systems, PwC , Rakuten, SAP, Salesforce, ServiceNow, Splunk, Swiggy, Tata Consultancy Services, TikTok , Tokopedia, Trimble Inc., UKG (Ultimate Kronos Group), Uber, Ubisoft, VMware, Visa, Zensar, Zoho, eBay, iCIMS",2017,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What experience do you have with data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What technical skills do you possess that are relevant to this role?,Software Engineer,Software Engineer,"Accenture, Airbnb, Amazon, Axon, Bloomberg LP, Canonical, Capgemini, Capital One, Cybage , Databricks, DoorDash, Goldman Sachs, Google, HCLTech, HERE Technologies, HubSpot, IBM , IQVIA, Infogain, Intuit, LinkedIn, MathWorks, MetLife, Meta, Microsoft, Oracle, PALO IT, Palantir, Paycom, Rohde & Schwarz, Siemens, SoFi, Sopra Steria, TEKsystems, Tata Consultancy Services, Tech Mahindra, The New York Times, Twilio, UST, Uber, Verisk",2017,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What technical skills do you possess that are relevant to this role?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to reverse a linked list?,Software Engineer,SDE-1,"Akamai Technologies, Amazon, Amazon Web Services (AWS), Apple, BT Group, Bloomberg LP, Capgemini, Chegg, Cisco, Citadel, Dell Technologies, Ericsson, Expedia Group, Fidelity Investments, Fiserv, Flipkart, Goldman Sachs, Google, HERE Technologies, Halodoc, Honeywell, Huawei, Infosys, Intel, Intuit, Jio, LTIMindtree, Lowe's Companies, MathWorks, Meta, Microsoft, Morgan Stanley, Nagarro, Newgen Software, Oracle, PayPal, Paytm, Persistent Systems, Qualcomm, Salesforce, Samsung, ServiceNow, Siemens, Sopra Steria, Tata Consultancy Services, Tech Mahindra, Tencent, The Home Depot, Thomson Reuters, TikTok , Two Sigma, UST, Uber, VMware, Veritas Technologies, Verizon, Visa, Wells Fargo, Wipro , YASH Technologies, Zoho, eBay",2018,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to reverse a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with string manipulation?,Software Engineer,Senior Software Engineer,"ADP, Affirm, Atlassian, Audible, Block, Cisco, Epic, F5, General Motors, Goldman Sachs, Google, IBM , Intuit, JPMorgan Chase & Co., Medidata, Meta, Microsoft, Mphasis, NatWest Group, Okta, Inc., Oracle, Palantir, Rakuten, Robinhood, SAP, Tata Consultancy Services, Tokopedia, Uber, Verily, Visa",2021,manual,industry,senior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain your experience with string manipulation?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with algorithms and data structures?,Software Engineer,Software Engineer,"Affirm, Amazon, Apple, Atos, Audible, Bloomberg LP, Cisco, CrimsonLogic , Dell Technologies, Docusign, EPAM Systems , Ernst & Young (EY), Google, IBM , Informatica, LinkedIn, Meta, Microsoft, Motional, Oracle, Palantir, SAP, ServiceNow, SpaceX, Spotify, The Trade Desk, Uber, Unisys, VMware, Verily, Visa, Walmart Global Tech, tiket.com",2021,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with algorithms and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a movie theater ticket subscription service?,Software Engineer,Software Engineer II,Uber,2021,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you design a movie theater ticket subscription service?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of dynamic programming?,Software Engineer,Software Engineer,"Amazon, Axon, BlackRock, Compass, Expedia Group, Garmin, Google, Intel, JPMorgan Chase & Co., Jump Trading, Meta, Oracle, Palantir, Palo Alto Networks, Pinterest, TEKsystems, Target, TikTok , Twitter, Two Sigma, Uber, Visa, Zomato, Zynga",2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of dynamic programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with algorithms?,Software Engineer,Software Development Engineer,"Adobe, Airbnb, Amdocs, Audible, Bloomberg LP, Cisco, Cloudflare, Continental, Coupang, EPAM Systems , Feedzai, Genesys, Goldman Sachs, Google, HCLTech, JPMorgan Chase & Co., Meta, Microsoft, NCR Corporation, Nutanix, Okta, Inc., Oracle, PayPal, Plaid, Poshmark, SAP, Splunk, Tata Consultancy Services, The Trade Desk, Thumbtack, TikTok , Uber, Zynga",2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how Depth First Search works?,Software Engineer,Software Engineer,"Bloomberg LP, Datadog, Google, Oracle, Pinterest, Uber, Waymo",2022,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how Depth First Search works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with SQL?,Software Engineer,Software Engineer,"Amdocs, Antra, BNY Mellon, BlackRock, ByteDance, Carelon Global Solutions, Cerner Corporation, Cognizant, Cybage , Dassault Systèmes, EPAM Systems , Fractal, GEICO, GitLab, HCLTech, Huawei, Infosys, Intuit, LinkedIn, McKinsey & Company, Mercer, Meta, Microsoft, Oracle, Salesforce, Starbucks Coffee Singapore, Tata Consultancy Services, Tech Mahindra, UBS, Uber, Valeo, ValueLabs, Wipro ",2019,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you familiar with SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with Python?,Software Engineer,Sr. Software Engineer,"ActionIQ, Bank of America, CVS Health, Capgemini, Cerner Corporation, Cognizant, DBS Bank, DXC Technology, Fidelity Investments, Fractal, Garena, HARMAN, HCLTech, IBM , Infosys, Infosys BPM, Intel, Larsen & Toubro, Mastercard, McKinsey & Company, Meta, Netflix, Persistent Systems, Rakuten, Siemens, Stitch Fix, TEKsystems, Tata Consultancy Services, Tech Mahindra, TikTok , UST, Uber, Virtusa, Zendesk",2021,manual,industry,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of linked lists?,Software Engineer,SDE-intern,"Adobe, Amadeus, Amdocs, Bloomberg LP, Capgemini, Cloudera, Cognizant, Goldman Sachs, Google, Hewlett Packard Enterprise, Informatica, Infosys, Intel, Meta, Microsoft, Newgen Software, Oracle, Persistent Systems, Samsung, Snap Inc., Sopra Steria, Tata Consultancy Services, Teradata, Uber, VMware, Wipro ",2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of linked lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with Microservices?,Software Engineer,Senior Software Developer,"Altimetrik, Cisco, Ericsson, HCLTech, Uber",2024,manual,industry,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with Microservices?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find the level within a binary tree that contains the highest number of nodes,iOS Developer,Software Developer - Mobile (IOS),Uber,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find the level within a binary tree that contains the highest number of nodes'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you create visualizations based on data analysis?,ML & Data,Senior Data Scientist,Uber,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you create visualizations based on data analysis?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of an algorithm you have implemented in the past?,Software Engineer,Software Engineer/Developer,"DoorDash, SAP, Uber",2021,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of an algorithm you have implemented in the past?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would analyze a hypothesis using a t-test?,ML & Data,Data Science Intern,Uber,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would analyze a hypothesis using a t-test?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a group of cities for every person’s name and a name, return the “friends” of the given name— where a friend is anyone who shares 2 or more of the same cities. (Data structures given to you are not defined so you can choose how to represent your data)",Software Engineer,Software Engineer(Internship),Uber,2018,manual,bigtech,junior,General CS,"The concept is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.","Identify the main concept in: 'Given a group of cities for every person’s name and a name, return the “friends” of the given name— where a friend is an'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain a data structure you are familiar with?,Software Engineer,Senior Software Engineer,"Cisco, Uber",2019,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a data structure you are familiar with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you optimize your coding speed and syntax during problem-solving?,Software Engineer,Senior Software Engineer,Uber,2019,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you optimize your coding speed and syntax during problem-solving?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe an algorithm to settle expenses among a group?,Backend Developer,Backend Software Engineer,Uber,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe an algorithm to settle expenses among a group?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with object-oriented programming?,Software Engineer,Software Developer,"American Express, Atos, BlackRock, Capital One, Cisco, Coforge, DXC Technology, FPT , Fidelity Investments, HCLTech, HSBC, IBM , One Medical, Orange, SAP, Schneider Electric, Siemens, Tata Consultancy Services, Thomson Reuters, Uber, Workday, Zoox",2022,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with object-oriented programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain networking basics such as TCP and UDP.,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Explain networking basics such as TCP and UDP.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the precision-recall tradeoff and how does it impact data analysis?,ML & Data,Data Scientist Intern,Uber,2024,manual,bigtech,junior,General CS,"The precision-recall tradeoff and how does it impact data analysis is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the precision-recall tradeoff and how does it impact data analysis?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with graphs in data structures and algorithms?,Software Engineer,Software Development Engineer (SDE),Uber,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss your experience with graphs in data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Where would you find the log on a Linux server or Linux machine?,Cybersecurity Engineer,Security Analyst,Uber,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Where would you find the log on a Linux server or Linux machine?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the assumptions of linear regression?,ML & Data,Data Science Intern,"Accenture, Concentrix, Deloitte, Morgan Stanley, Point72, Tata Consultancy Services, The Walt Disney Company, Uber, Wipro ",2024,manual,industry,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the assumptions of linear regression?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the difference between classification and regression in data science?,ML & Data,Data Science Intern,Uber,2020,manual,bigtech,junior,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'Can you explain the difference between classification and regression in data science?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe an array problem that involves greedy or sorting techniques?,ML & Data,Machine Learning Engineer,Uber,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe an array problem that involves greedy or sorting techniques?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with the algorithm named Topological Sort?,Software Engineer,Software Engineer II,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you familiar with the algorithm named Topological Sort?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you determine which process consumes the most resources in Linux?,Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you determine which process consumes the most resources in Linux?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with the take home assignment in Python related to going through a support policy tree and making decisions?,Data Analyst,"Automation Data Analyst, Community Operation",Uber,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain your experience with the take home assignment in Python related to going through a support policy tree a'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What metrics would you use to evaluate a surge pricing algorithm?,ML & Data,Data Scientist,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What metrics would you use to evaluate a surge pricing algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you answer basic modeling questions related to cross-validation, training/test data, and error metrics?",ML & Data,Data Scientist,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you answer basic modeling questions related to cross-validation, training/test data, and error metrics?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Provide details about CNN (Convolutional Neural Network).,Software Engineer,Software Engineer,Uber,2020,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Provide details about CNN (Convolutional Neural Network).'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What was the task of building a REST micro-service in GitHub that would be automatically tested upon deployment?,Software Engineer,Engineering Manager,Uber,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What was the task of building a REST micro-service in GitHub that would be automatically tested upon deployment?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find the smallest distance between 2 elements in an array.,Software Engineer,Senior Software Engineer,Uber,2020,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find the smallest distance between 2 elements in an array.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you discuss your knowledge of computer science topics such as DBMS, OS, and Computer Networks?",Software Engineer,Software Engineer(Internship),Uber,2022,manual,bigtech,junior,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.","Identify the main concept in: 'Can you discuss your knowledge of computer science topics such as DBMS, OS, and Computer Networks?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain member methods with the const keyword?,Software Engineer,Mapping Software Engineer,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain member methods with the const keyword?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a 2D plane, a 30 degree sensor at origin, and an array of points, how would you determine the maximum number of points the sensor can detect at some angle?",Software Engineer,Mapping Software Engineer,Uber,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a 2D plane, a 30 degree sensor at origin, and an array of points, how would you determine the maximum number of po'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain your knowledge of graphs and how you have applied it?,Software Engineer,Software Development Engineer (SDE),Uber,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain your knowledge of graphs and how you have applied it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
