question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Build a function that determines if a given point forms a square parallel to the coordinate axis based on a stream of coordinates.,Software Engineer,MTS1 Software Engineer,Adobe,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Build a function that determines if a given point forms a square parallel to the coordinate axis based on a stream of co'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of classes in Java?,Software Engineer,Member Of Technical Staff,Adobe,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of classes in Java?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What algorithm would you use to find the n most frequent words in a large document?,Software Engineer,Member Of Technical Staff,Adobe,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What algorithm would you use to find the n most frequent words in a large document?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide examples of computer network concepts you are knowledgeable about?,Software Engineer,Member Of Technical Staff,Adobe,2015,manual,bigtech,senior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you provide examples of computer network concepts you are knowledgeable about?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain object-oriented programming principles?,Software Engineer,Software Engineer,"ADP, Accenture, Adobe, Amdocs, Axis Bank, Bank of America, Barclays, Bentley Systems, Bloomberg LP, Boeing, CGI, Capgemini, Capital Group, Carelon Global Solutions, CitiusTech, Coforge, Cognizant, Cybage , DXC Technology, Dell Technologies, EPAM Systems , Eaton, Ernst & Young (EY), FIS, FactSet, Gartner, Globallogic, Globant, GoTo Financial, HCLTech, Hewlett Packard Enterprise, Hexaware Technologies, Honeywell, Huawei, IBM , IDEMIA, Infogain, Informatica, Infosys, JPMorgan Chase & Co., Jio, KPIT, Larsen & Toubro, Microsoft, Morgan Stanley, Mphasis, NCR Corporation, NICE, NTT Data, Nagarro, NetSuite, Newgen Software, Nokia, Optum, Oracle, Persistent Systems, Rakuten, S&P Global, SAP, Schneider Electric, Siemens, Siemens Healthineers, Tata Consultancy Services, Tech Mahindra, Texas Instruments, Thoughtworks, UST, Veritas Technologies, Verizon, Virtusa, Visa, Walmart Global Tech, Wipro , Zensar, Zoho, eBay",2022,manual,industry,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain object-oriented programming principles?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What data structures are you familiar with?,Software Engineer,Senior Software Engineer,"Adobe, Amazon, American Express, Atos, BlackRock, Boeing, CRISIL, Capgemini, Chevron, Cognizant, Cybage , FactSet, Goldman Sachs, Google, HCLTech, HERE Technologies, Hudson River Trading, Indeed, Infosys, Intel, Kyndryl, Meta, Mphasis, NTT Data, NVIDIA, NetApp, Netflix, Nokia, Oracle, Proofpoint, Publicis Sapient, Quantiphi, Samsung, Tata Consultancy Services, Tech Mahindra, Thoughtworks, Tokopedia, UST, Verily, Veritas Technologies, Virtusa, Yahoo",2017,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What data structures are you familiar with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with Java?,Software Engineer,Applications Developer,"ADP, Accenture, Adobe, Airbus, Altimetrik, Amazon, Amdocs, American Express, Atlassian, Atos, Broadridge, CME Group, Capgemini, Capital One, Carelon Global Solutions, Cerner Corporation, Cisco, Citi, CitiusTech, Coforge, Cognizant, DXC Technology, Dell Technologies, Deutsche Bank, EPAM Systems , Epsilon, Ericsson, Feedzai, Fujitsu, Gartner, General Motors, Genpact, Globallogic, Globant, HCLTech, HSBC, Hitachi Vantara, IBM , IGATE, IHS Markit, Infogain, Infosys, Jio, LTIMindtree, Lowe's Companies, NTT Data, Nagarro, NatWest Group, Newgen Software, Oracle, Persistent Systems, PwC , Reliance Industries, SAP, Salesforce, Samsung, Sopra Steria, Standard Chartered, Starbucks Coffee Singapore, Target, Tata Consultancy Services, Tech Mahindra, Thoughtworks, UKG (Ultimate Kronos Group), ValueLabs, Virtusa, Visa, Walmart Global Tech, Wells Fargo, Wipro , Yahoo, Zensar, eBay",2017,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with Java?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with Java programming?,Software Engineer,Senior Software Engineer,"Adobe, Airtel, Amdocs, Bank of America, CGI, EPAM Systems , ITC Infotech, Infor, Jio, Nokia, Oracle, Palo Alto Networks, Persistent Systems, Publicis Sapient, Tech Mahindra, UBS",2017,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with Java programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the basics of Java?,Software Engineer,Software Developer,"Adobe, Bank of America, Capgemini, Carelon Global Solutions, Coforge, Cognizant, Cybage , Dassault Systèmes, FIS, IBM , Infosys, LTIMindtree, Luxoft, Mphasis, NTT Data, Publicis Sapient, Tata Consultancy Services, Tech Mahindra, Tookitaki, ValueLabs, Virtusa",2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the basics of Java?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of object-oriented programming?,Software Engineer,Software Engineering,"AMD (ADVANCED MICRO DEVICES), Accenture, Adobe, Airtel, Amazon, American Airlines, Autodesk, BlackRock, CGI, Capgemini, Capital One, CarMax, Cerner Corporation, CitiusTech, Cognizant, Credit Suisse, Cybage , DXC Technology, Ericsson, Fidelity Investments, Fujitsu, Garmin, Globallogic, Google, HARMAN, HCLTech, HSBC, Honeywell, Huawei, IBM , ITC Infotech, Infosys, Jio, Luxoft, MathWorks, Meta, Micron Technology, Microsoft, Mphasis, NCR Corporation, NTT Data, Nagarro, Northern Trust Asset Servicing, Paycom, Publicis Sapient, Qualcomm, Relativity, S&P Global, Salesforce, Samsung, Societe Generale, Sopra Steria, Tata Consultancy Services, Tech Mahindra, Thomson Reuters, Thoughtworks, Tokopedia, USAA, UST, ValueLabs, Veritas Technologies, Vodafone, Wipro , Zensar",2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of object-oriented programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with Java?,Systems Engineer,Assistant Systems Engineer,"Adobe, Altimetrik, Amdocs, Atlassian, Atome, Atos, BNP Paribas, Brillio, Citi, Cognizant, DXC Technology, Deloitte, EPAM Systems , Epic, Epsilon, Ernst & Young (EY), Expedia Group, HSBC, HighRadius, ITC Infotech, Infor, Infosys, Intel, Oracle, PayPal, Paytm, Perficient, Persistent Systems, Rakuten, SAP, Sun West Mortgage Company, TEKsystems, Tata Consultancy Services, Tech Mahindra, Techcombank, UKG (Ultimate Kronos Group), UST, Veritas Technologies, Virtusa, Wipro , Zensar, Zoho",2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with Java?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain object-oriented programming concepts.,QA/Testing,Senior Software QA Engineer,"ABB, Accenture, Adobe, Airbus, Altimetrik, Amadeus, Amdocs, Atos, BNP Paribas, BNY Mellon, Bank of America, Birlasoft, Bloomberg LP, Boston Consulting Group, Broadridge, CGI, Capgemini, Carelon Global Solutions, Cerner Corporation, Chubb, CitiusTech, Coforge, Cognizant, DXC Technology, Dell Technologies, Deloitte, EPAM Systems , Ericsson, Ernst & Young (EY), FIS, Fidelity Investments, Fiserv, Genpact, Globallogic, Globant, HCLTech, HP, Halodoc, Hewlett Packard Enterprise, Hexaware Technologies, IBM , IGATE, Indeed, Infosys, Infosys BPM, JPMorgan Chase & Co., Johnson Controls, KPIT, Kotak Mahindra Bank, Larsen & Toubro, MathWorks, Micron Technology, Morgan Stanley, Mphasis, NCR Corporation, NCS Group, NICE, Nagarro, NatWest Group, Newgen Software, Nokia, Oracle, PNC, Paycom, Persistent Systems, Pluralsight, Publicis Sapient, SAP, Siemens, Siemens Healthineers, Societe Generale, Starbucks Coffee Singapore, Tata Consultancy Services, Tata Elxsi, Tech Mahindra, Thomson Reuters, Thoughtworks, UBS, UST, ValueLabs, Veritas Technologies, Virtusa, Wipro , Zensar",2018,manual,industry,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain object-oriented programming concepts.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you reverse a string?,Software Engineer,Software Engineer,"7-Eleven, ADP, Adobe, Alarm.com, Amazon, Amdocs, American Express, AppFolio, Apple, Bajaj Finserv, Bentley Systems, BlackRock, Block, Bloomberg LP, CGI, CME Group, CVS Health, Capgemini, Capital One, Carelon Global Solutions, Cerner Corporation, Cisco, Citi, Citrix, Coforge, Cognizant, DXC Technology, EPAM Systems , Ericsson, Expedia Group, Fidelity Investments, Genesys, GoDaddy, Goldman Sachs, HARMAN, HCLTech, Hexaware Technologies, IBM , IHS Markit, Indeed, Informatica, Infosys, Instructure, Intel, Intuit, JPMorgan Chase & Co., KPIT, Meta, Micron Technology, Microsoft, Mitchell International, Morgan Stanley, NCR Corporation, NIO, NVIDIA, Nokia, Oracle, Paycom, Qualcomm, SAP, Siemens, SiriusXM, Societe Generale, Sopra Steria, Synechron, Tata Consultancy Services, The Washington Post, Titansoft , UKG (Ultimate Kronos Group), Verizon, Visa, Wayfair, Wipro , Workday",2018,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you reverse a string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with system design?,Software Engineer,Senior Member of Technical Staff,"Adobe, Amazon Web Services (AWS), Apple, Audible, Cerner Corporation, Circle, Citrix, Cruise, Dell Technologies, EPAM Systems , Google, Hopper, JPMorgan Chase & Co., Jio, Microsoft, Nutanix, Palantir, Red Hat, Salesforce, Spotify, Tata Consultancy Services, The New York Times, The Walt Disney Company, Zendesk",2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with system design?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your understanding of data structures?,Software Engineer,Software Engineer,"Adobe, Amazon, Citrix, Cognizant, Google, Infosys, Mphasis, PayPal, Tata Consultancy Services",2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your understanding of data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with algorithms?,Software Engineer,Software Development Engineer,"Adobe, Airbnb, Amdocs, Audible, Bloomberg LP, Cisco, Cloudflare, Continental, Coupang, EPAM Systems , Feedzai, Genesys, Goldman Sachs, Google, HCLTech, JPMorgan Chase & Co., Meta, Microsoft, NCR Corporation, Nutanix, Okta, Inc., Oracle, PayPal, Plaid, Poshmark, SAP, Splunk, Tata Consultancy Services, The Trade Desk, Thumbtack, TikTok , Uber, Zynga",2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with JavaScript?,Software Engineer,Senior Software Engineer,"Accenture, Adobe, American Express, Atos, Autodesk, BYJU's, Binance, BlackRock, CVS Health, Carelon Global Solutions, Circles.Life, Cognizant, Coinbase, Credit Suisse, Cybage , Dell Technologies, Fidelity Investments, Gartner, Genpact, Globant, Huawei, IBM , Infosys, JPMorgan Chase & Co., LinkedIn, Meta, Microsoft, NTT Data, Newgen Software, Northrop Grumman, Orange, Salesforce, Spotify, Tata Consultancy Services, Tesla, TikTok ",2019,manual,industry,senior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain your experience with JavaScript?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you have used string manipulation in previous projects?,QA/Testing,Software Development Engineer In Test (SDET),Adobe,2022,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain how you have used string manipulation in previous projects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between a Thread and a Process?,Software Engineer,Software Engineer,"AMD (ADVANCED MICRO DEVICES), Adobe, Alipay, Apple, Atos, Bank of America, Cerner Corporation, LINE Technology, LinkedIn, Microsoft, NCR Corporation, Palo Alto Networks, Qualcomm, Samsung, TikTok , ValueLabs, Yahoo",2017,manual,bigtech,mid,Operating System,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between a Thread and a Process?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of object-oriented programming (OOP)?,Software Engineer,Software Developer,"Accenture, Adobe, Birlasoft, Citi, CitiusTech, Cognizant, Concentrix, DXC Technology, FIS, HARMAN, HCLTech, HP, Hewlett Packard Enterprise, IBM , Informatica, Infosys, Luxoft, NCR Corporation, Nokia, PayPal, Paycom, Philips, Siemens, Tata Communications, Tata Consultancy Services, Thomson Reuters, Ubisoft, Virtusa",2021,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of object-oriented programming (OOP)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your knowledge of operating systems?,Software Engineer,Software Engineer,"Adobe, Atos, Cisco, Citrix, Deutsche Bank, Genpact, Microsoft, Oracle, Persistent Systems, Qualcomm, SAP, Tata Consultancy Services, TikTok ",2021,manual,bigtech,mid,Operating System,"An Operating System is system software that manages hardware resources, memory, processes and files.
It acts as an interface between user and hardware and runs application programs.
Examples: Windows, Linux, Android.",Identify the main concept in: 'Can you explain your knowledge of operating systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of linked lists?,Software Engineer,SDE-intern,"Adobe, Amadeus, Amdocs, Bloomberg LP, Capgemini, Cloudera, Cognizant, Goldman Sachs, Google, Hewlett Packard Enterprise, Informatica, Infosys, Intel, Meta, Microsoft, Newgen Software, Oracle, Persistent Systems, Samsung, Snap Inc., Sopra Steria, Tata Consultancy Services, Teradata, Uber, VMware, Wipro ",2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of linked lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between threads and processes?,Software Engineer,Software Engineer,"Adobe, Applied Materials, BlackRock, Cargill, Cisco, Citadel Securities, Citrix, Cloudflare, Cognizant, HP, NVIDIA, Qualcomm, Two Sigma",2020,manual,bigtech,mid,Operating System,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between threads and processes?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss the pros and cons of using Scrum in project management?,Software Engineer,Senior Software Engineer,Adobe,2014,manual,bigtech,senior,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss the pros and cons of using Scrum in project management?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of a coding project you have worked on?,ML & Data,Senior Data Scientist,"Adobe, Mastercard, Meta, Nagarro, S&P Global, Splunk, Tata Consultancy Services",2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of a coding project you have worked on?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the principles of Object-Oriented Programming?,Software Engineer,Software Engineer,"Accenture, Adobe, Amadeus, Amazon, American Express, Apple, Bank of America, CGI, Capgemini, Cerner Corporation, Cognizant, Deloitte, EPAM Systems , Fidelity Investments, Garena, Globallogic, HCLTech, IBM , Infosys, Intuit, John Deere, KPIT, Micron Technology, NTT Data, NVIDIA, Nagarro, Nokia, Paycom, Persistent Systems, PropertyGuru , Raytheon Technologies, Ripple, ServiceNow, Siemens Healthineers, Snap Inc., TEKsystems, Tata Consultancy Services, Tata Technologies, Tech Mahindra, Thoughtworks, Valeo, Virtusa, Wells Fargo, Wipro ",2023,manual,industry,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the principles of Object-Oriented Programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a URL shortener?,Software Engineer,Software Engineering(On Campus),"Adobe, Amazon Web Services (AWS), HubSpot",2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a URL shortener?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a Java program to find the occurrence of each character in a String?,QA/Testing,Automation Test Engineer,Adobe,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a Java program to find the occurrence of each character in a String?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the second smallest and second largest element in a given array?,Software Engineer,Software Engineer,Adobe,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you find the second smallest and second largest element in a given array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a math-based linked list question you encountered?,Software Engineer,Software Development Engineer (SDE) Intern,Adobe,2019,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss a math-based linked list question you encountered?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given an array of integers and a target value, write a function that returns True if any two numbers in the array add to the target value. Pseudocode is acceptable.",Software Engineer,Software Engineer,Adobe,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given an array of integers and a target value, write a function that returns True if any two numbers in the array add to'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What is the difference between a linked list and an array?,Software Engineer,Software Developer,"Adobe, Amadeus, Amazon, Amazon Web Services (AWS), Amdocs, Capgemini, Hewlett Packard Enterprise, IDEMIA, ITC Infotech, Infosys, KLA, Meta, NTT Data, NatWest Group, Oracle, Visa",2019,manual,bigtech,mid,DSA,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between a linked list and an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how merge sort works?,Software Engineer,Member Of Technical Staff,"Adobe, Amazon Web Services (AWS), Amdocs, BNY Mellon, Caterpillar Inc., Citadel, Goldman Sachs, Google, Hewlett Packard Enterprise, HubSpot, Infosys, Meta, Microsoft, NCR Corporation, Oracle, PayPal, Paytm, Publicis Sapient, SAP, Samsung, Tata Consultancy Services, iCIMS",2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how merge sort works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the usage of generators in PHP with an example from the manual?,Software Engineer,Senior Software Engineer,Adobe,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the usage of generators in PHP with an example from the manual?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Search for an element in a sorted array using an optimized algorithm. Include duplicates and find the starting index of the element.,Software Engineer,Senior Software Engineer,Adobe,2020,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Search for an element in a sorted array using an optimized algorithm. Include duplicates and find the starting index of '. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write an algorithm for the chocolate wrapper problem and provide test cases for it.,Software Engineer,Senior Software Engineer,Adobe,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write an algorithm for the chocolate wrapper problem and provide test cases for it.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the difference between Windows and Linux operating systems?,Software Engineer,Software Development Engineer,Adobe,2019,manual,bigtech,mid,Operating System,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'Can you explain the difference between Windows and Linux operating systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the Merge sort algorithm?,Systems Engineer,Systems Engineer,"Adobe, BNY Mellon, Infosys, Jio, Tata Consultancy Services",2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the Merge sort algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a binary tree class and perform a breadth first search.,Software Engineer,Software Engineer,Adobe,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Write a binary tree class and perform a breadth first search.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss any design patterns you are familiar with?,Software Engineer,Senior Software Engineer,"Adobe, Amadeus, Blue Yonder, Cisco, Coforge, Cyient, Globallogic, Globant, Infosys, Juniper Networks, Microsoft, Paytm, Schneider Electric, Siemens, Tata Consultancy Services, Tech Mahindra, Tokopedia, Virtusa",2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss any design patterns you are familiar with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you determine if an integer has an even or odd number of digits?,Software Engineer,Software Engineer Intern,Adobe,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you determine if an integer has an even or odd number of digits?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with automation and the tools you have used?,QA/Testing,QA Automation Engineer,Adobe,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with automation and the tools you have used?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain what an LRU cache is?,Software Engineer,Senior Software Engineer,Adobe,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain what an LRU cache is?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How to check if an integer is a palindrome without converting it to a string?,ML & Data,Data Scientist,Adobe,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How to check if an integer is a palindrome without converting it to a string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a code to calculate the square root of a number?,Software Engineer,Software Engineer(Internship),Adobe,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a code to calculate the square root of a number?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you calculate the median of a stream of numbers?,Software Engineer,Software Engineer(Internship),Adobe,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you calculate the median of a stream of numbers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to swap the adjacent elements of a Linked List?,Software Engineer,Software Engineer,Adobe,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to swap the adjacent elements of a Linked List?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to add two non-negative integers represented as linked lists.,DevOps Engineer,SRE/DevOps Engineer,Adobe,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to add two non-negative integers represented as linked lists.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the time and space complexities of your code?,Software Engineer,Software Engineer,Adobe,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the time and space complexities of your code?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Implement the algorithm with consideration for time and space complexities.,Software Engineer,Software Engineer,Adobe,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Implement the algorithm with consideration for time and space complexities.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you reverse a linked list?,Software Engineer,Software Engineer,"Acronis, Adobe, Amadeus, Amazon, AppFolio, Apple, BT Group, Bank of America, Beyondsoft, Bloomberg LP, CBRE, Capgemini, Capital One, Cisco, Citadel, Citrix, Cognizant, Comcast, Dell Technologies, Docusign, Ericsson, Expedia Group, Fidelity Investments, Garena, General Motors, Goldman Sachs, Google, Halodoc, Honeywell, IBM , Infogain, Infosys, Intel, Juniper Networks, LinkedIn, Meta, Microsoft, Morgan Stanley, NVIDIA, Nagarro, NetApp, Netflix, Nielsen, Nokia, Oracle, Orange, Palo Alto Networks, PayPal, Paytm, Philips, Qualcomm, Relativity, S&P Global, SAP, Samsung, Siemens, SpaceX, Tata Consultancy Services, VMware, Valeo, Verizon, Visa, Wipro , Workday, Yahoo, Zoho, Zynga, eBay",2018,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you reverse a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the concept of inorder successor in a Binary Search Tree (BST)?,Software Engineer,Senior Software Engineer,Adobe,2019,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the concept of inorder successor in a Binary Search Tree (BST)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with HTML/DOM-related questions?,Full Stack Developer,Full Stack Engineer,Adobe,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with HTML/DOM-related questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to sort a linked list using data structures?,Software Engineer,Senior Software Engineer,Adobe,2017,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to sort a linked list using data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a spell checker.,Software Engineer,Software Engineer,Adobe,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a spell checker.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
