question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you reverse a linked list?,Software Engineer,Software Engineer,"Acronis, Adobe, Amadeus, Amazon, AppFolio, Apple, BT Group, Bank of America, Beyondsoft, Bloomberg LP, CBRE, Capgemini, Capital One, Cisco, Citadel, Citrix, Cognizant, Comcast, Dell Technologies, Docusign, Ericsson, Expedia Group, Fidelity Investments, Garena, General Motors, Goldman Sachs, Google, Halodoc, Honeywell, IBM , Infogain, Infosys, Intel, Juniper Networks, LinkedIn, Meta, Microsoft, Morgan Stanley, NVIDIA, Nagarro, NetApp, Netflix, Nielsen, Nokia, Oracle, Orange, Palo Alto Networks, PayPal, Paytm, Philips, Qualcomm, Relativity, S&P Global, SAP, Samsung, Siemens, SpaceX, Tata Consultancy Services, VMware, Valeo, Verizon, Visa, Wipro , Workday, Yahoo, Zoho, Zynga, eBay",2018,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you reverse a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What do you know about AWS Glue?,Data Engineer,Data Engineer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What do you know about AWS Glue?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how binary search works in a rotated sorted array?,Software Engineer,Software Development Engineer (SDE),Amazon,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how binary search works in a rotated sorted array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the system development life cycle?,Systems Engineer,Systems Engineer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the system development life cycle?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Develop a comprehensive solution for a product search system that can handle millions of concurrent user queries efficiently.,Software Engineer,Software Engineer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Develop a comprehensive solution for a product search system that can handle millions of concurrent user queries efficie'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a box packing algorithm?,Software Engineer,Computer Programmer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a box packing algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the depth-first search and breadth-first search algorithms.,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the depth-first search and breadth-first search algorithms.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you implement strings in programming?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you implement strings in programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of a coding project that you worked on?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of a coding project that you worked on?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you find the minimum operations needed to make a string palindrome?,Software Engineer,Software Development Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you find the minimum operations needed to make a string palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the Sliding Window algorithm in simple terms to someone without a technical background?,Software Engineer,Software Development Engineer (SDE),Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the Sliding Window algorithm in simple terms to someone without a technical background?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How would you evaluate a mathematical expression represented as a string, such as '(2+4)*14+56'?",Software Engineer,Software Engineer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'How would you evaluate a mathematical expression represented as a string, such as '(2+4)*14+56'?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"If the date is not present in the map, how would you return the nearest upcoming event?",Software Engineer,Software Development Engineer (SDE) II,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'If the date is not present in the map, how would you return the nearest upcoming event?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How comfortable are you with data structure concepts like linked lists and arrays?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How comfortable are you with data structure concepts like linked lists and arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the longest common subsequence problem?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the longest common subsequence problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What algorithms have you worked on related to arrays and C++?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What algorithms have you worked on related to arrays and C++?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the types of encryption with strengths and weaknesses for data in transit?,SysOps Engineer,Cloud Support Engineer II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the types of encryption with strengths and weaknesses for data in transit?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you check if the parent node value is greater than the sum of the child nodes in a tree?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How do you check if the parent node value is greater than the sum of the child nodes in a tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to construct a binary tree from given pre-order and in-order traversal sequences?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to construct a binary tree from given pre-order and in-order traversal sequences?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how a linked list works?,Software Engineer,Senior Software Engineer,"Accenture, Amazon, Amazon Web Services (AWS), Capgemini, Cisco, Coupang, EPAM Systems , Goldman Sachs, Huawei, Infosys, Meta, Microsoft, Netflix, Oracle, Paytm, Persistent Systems, SAP, Virtusa, Workday",2024,manual,industry,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how a linked list works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find the kth largest element in an array?,Software Engineer,Software Engineer,"Amazon, Cisco",2020,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you find the kth largest element in an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you used Data Structures and Algorithms in your previous projects?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you used Data Structures and Algorithms in your previous projects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are some common sorting algorithms?,Software Engineer,Software Engineer,"Amazon, Oracle, Zoho",2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What are some common sorting algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how sliding window problems work?,Software Engineer,Software Development Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how sliding window problems work?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you solve three problems related to Data Structures and Algorithms, ranging from Easy to Hard, involving recursion and backtracking?",Data Engineer,Data Engineering Intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you solve three problems related to Data Structures and Algorithms, ranging from Easy to Hard, involving recursion a'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you discuss dynamic programming and stack?,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss dynamic programming and stack?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with solving Leetcode medium level questions related to array manipulation?,Software Engineer,Software Engineer(Internship),Amazon,2021,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you discuss your experience with solving Leetcode medium level questions related to array manipulation?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you optimize the weight distribution of n number of boxes in a truck that can bear weight up to x lbs?,Software Engineer,Software Development Engineer (SDE),Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you optimize the weight distribution of n number of boxes in a truck that can bear weight up to x lbs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Explain the optimization techniques SMO, SGD, and Newton. Are momentum and saddle point suitable for SGD?",ML & Data,Machine Learning Intern,Amazon,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Explain the optimization techniques SMO, SGD, and Newton. Are momentum and saddle point suitable for SGD?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you discuss your experience with graph-based Leetcode medium questions?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss your experience with graph-based Leetcode medium questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Have you solved any LeetCode medium-level problems before? If so, can you provide an example?",Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Have you solved any LeetCode medium-level problems before? If so, can you provide an example?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the Zig Zag traversal of a binary tree?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the Zig Zag traversal of a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of a Leetcode Medium question related to Arrays?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you provide an example of a Leetcode Medium question related to Arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"how would you design how a cellphone implements its contact list when you press a certain letter. For example, If you press M it will tell you all the names starting with M. then if you press MI it will tell you all names starting from MI and so forth....",Software Engineer,Amazon Software Developer Intern,Amazon,2011,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'how would you design how a cellphone implements its contact list when you press a certain letter. For example, If you pr'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"given an array of integers(positive or negative), and two integers x, y. write a function that can find a subarray whose sum equals to x and product equals to y",Software Engineer,Software Engineer,Amazon,2012,manual,bigtech,mid,Computer Networks,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'given an array of integers(positive or negative), and two integers x, y. write a function that can find a subarray whose'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you think of an example of a scenario where you would want to use a tree with more degrees of branching than a binary tree?,Software Engineer,Software Development Engineering Intern,Amazon,2012,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you think of an example of a scenario where you would want to use a tree with more degrees of branching than a binar'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a set of N numbers, assume that you have the set of numbers from 1 to N+1, with the exception of one number. How do you determine what number that is? What is the complexity of your solution?",Software Engineer,Software Development Engineer,Amazon,2010,manual,bigtech,mid,General CS,"The complexity of your solution is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.","Identify the main concept in: 'Given a set of N numbers, assume that you have the set of numbers from 1 to N+1, with the exception of one number. How d'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given an array of integers, all but one of which appears an even number of times, find the one integer which appears an odd number of times. Upon completion, asked to improve the algorithm in terms of both time and space, eventually asked to do it in O(n) time and constant space.",Software Engineer,Software Development Engineer Intern,Amazon,2009,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given an array of integers, all but one of which appears an even number of times, find the one integer which appears an '. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Two sorted arrays. you can start from any one them, and then at common element you may or may not jump to other array. Continue in this manner till you reach the end of an array. Find the path that results the maximum sum.",Software Engineer,Software Development Engineer II,Amazon,2012,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Two sorted arrays. you can start from any one them, and then at common element you may or may not jump to other array. C'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given an array of numbers, nums, return an array of numbers products, where products[i] is the product of all nums[j], j != i. Input : [1, 2, 3, 4, 5] Output: [(2*3*4*5), (1*3*4*5), (1*2*4*5), (1*2*3*5), (1*2*3*4)] = [120, 60, 40, 30, 24] You must do this in O(N) without using division.",Software Engineer,Software Development Engineer,Amazon,2012,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given an array of numbers, nums, return an array of numbers products, where products[i] is the product of all nums[j], j'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a matrix of integers, start from any column of the first row. can only move diagonally left, diagonally right and down. find the max sum possible. This is a DP problem.",Software Engineer,Software Development Engineer,Amazon,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a matrix of integers, start from any column of the first row. can only move diagonally left, diagonally right and '. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a list of numbers and a rand(0,1) function, which returns a random integer between 0 and 1. Provide an algorithm to randomly sort the given list, based on the output of the rand() function, which should be called once for every number on the list. Code the solution in any language of your choice.",Software Engineer,Software Development Engineer,Amazon,2012,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a list of numbers and a rand(0,1) function, which returns a random integer between 0 and 1. Provide an algorithm t'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given an array of integers A[1...n], compute the array B[1...n] such that B[k] is the product of all the elements of A, except A[k]. Part ii) Try to do it without division (some mobile devices don't have division). Was asked to write code for part ii.",Software Engineer,Software Engineer,Amazon,2011,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given an array of integers A[1...n], compute the array B[1...n] such that B[k] is the product of all the elements of A, '. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a string, remove subsequent duplicate characters until we get a unique set of characters. Ex: input ==> apple ; expected output ==> ale Ex: input ==>appapple; expected output ==>le The input will be in char array. char[] removeDupes(Char[] inputString){ }",QA/Testing,QA Engineer,Amazon,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a string, remove subsequent duplicate characters until we get a unique set of characters. Ex: input ==> apple ; ex'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How would you delete the middle node of a linked list?,Software Engineer,SWE Intern,Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you delete the middle node of a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with Root Cause Analysis?,QA/Testing,Software QA Engineer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with Root Cause Analysis?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe a Machine Learning method you applied in your research?,ML & Data,Machine Learning Internship Position,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a Machine Learning method you applied in your research?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Create a single log file that contains all the logs from multiple micro services producing logs.,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2023,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Create a single log file that contains all the logs from multiple micro services producing logs.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"If there are n duplicates in a list of integers, how would you find them all?",Software Engineer,Software Development Engineer Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'If there are n duplicates in a list of integers, how would you find them all?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you discuss your thoughts on object-oriented programming (OOP)?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your thoughts on object-oriented programming (OOP)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Explain the concepts of Top k, heap, and DFS.",Software Engineer,Software Development Engineer (SDE) II,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Explain the concepts of Top k, heap, and DFS.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you sort a JSON string in Python based on price and alphabetically if two items have the same price?,Software Engineer,Software Developer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you sort a JSON string in Python based on price and alphabetically if two items have the same price?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a Linux file command?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a Linux file command?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to perform level order traversal on a binary search tree?,Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to perform level order traversal on a binary search tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience solving algorithms that require dynamic programming?,Software Engineer,Software Development Engineer,Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Do you have experience solving algorithms that require dynamic programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you determine the depth of a neural network?,ML & Data,Data Scientist Intern,Amazon,2023,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'How do you determine the depth of a neural network?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you build an interface in JavaScript used for writing content to an external file?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you build an interface in JavaScript used for writing content to an external file?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the algorithm for finding the maximum volume of water between an array of walls?,Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the algorithm for finding the maximum volume of water between an array of walls?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain basic concepts like joins and indexing.,Data Engineer,Data Engineer Intern,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain basic concepts like joins and indexing.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate your proficiency in SQL queries at a medium level?,Data Engineer,Data Engineer,Amazon,2023,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate your proficiency in SQL queries at a medium level?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What technical skills did those projects require?,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What technical skills did those projects require?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to find the first non-repeated character from a stream of characters,Software Engineer,Software Engineer(Internship),Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how to find the first non-repeated character from a stream of characters'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What data structures do you use in Java and JavaScript for front-end development?,Software Engineer,Software Development Engineer (SDE),Amazon,2024,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'What data structures do you use in Java and JavaScript for front-end development?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the shortest route from point a to b?,Software Engineer,Software Developer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you find the shortest route from point a to b?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with sorting algorithms?,Software Engineer,Sr. Software Engineer,"Amadeus, Amazon, American Express, BNP Paribas, Cognizant, Cyient, General Motors, Google, Infosys, Microsoft, NIO, Relativity, Salesforce, Visa, Walmart Global Tech, Wipro ",2023,manual,industry,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain your experience with sorting algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain the user's actions like registering, logging in, and logging out using logical if statements?",Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you explain the user's actions like registering, logging in, and logging out using logical if statements?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What programming languages are you proficient in?,Software Engineer,Associate Software Engineer,"ADP, Accenture, Activision Blizzard, Adobe, Adyen, Allegis Group, Altimetrik, Amadeus, Amazon, Amazon Web Services (AWS), Amdocs, Antra, Apple, Arm, Atlassian, Atos, Autodesk, Barclays, Birlasoft, BlackRock, Block, Bloomberg LP, Boeing, ByteDance, CGI, CME Group, Canonical, Capgemini, Cerner Corporation, Chewy, Chime, Cisco, Citi, Cloudflare, Coforge, Cognizant, Comcast, Compass, Credit Suisse, DRW, DXC Technology, Datadog, Decathlon Sports, Dell Technologies, Deloitte, Deutsche Bank, DoorDash, EPAM Systems , Eaton, Emerson, Epic, Ericsson, Ernst & Young (EY), Etsy, FIS, FPT , FactSet, Fiserv, Ford Motor Company, GE Healthcare, Globallogic, Globant, Goldman Sachs, Google, Grab, HARMAN, HCLTech, HRS Group, Hexaware Technologies, Hitachi Vantara, Hopper, HubSpot, IBM , IGATE, IQVIA, Infosys, Insight, Intel, JPMorgan Chase & Co., Jio, John Deere, LinkedIn, Lyft, Mastercard, MathWorks, MetLife, Meta, Microsoft, Morgan Stanley, Motional, Mphasis, NVIDIA, Nested Technologies, Netflix, Nokia, OpenText, Optum, Oracle, PayPal, Paycom, Persistent Systems, Philips, Publicis Sapient, PwC , Rakuten, Raytheon Technologies, Red Ventures, Rippling, Robinhood, Roblox, SAP, Samsung, ServiceNow, Shopee, Shopify, Siemens, Snap Inc., Societe Generale, Stripe, Synopsys Inc, Target, Tata Communications, Tata Consultancy Services, Tech Mahindra, The Johns Hopkins University Applied Physics Laboratory, The Trade Desk, TikTok , Titansoft , Twitter, UKG (Ultimate Kronos Group), UST, Uber, Virtusa, Visa, Walmart Global Tech, Wellington Management, Wells Fargo, Wipro , Wise, Workday, Zoho, eBay",2022,manual,industry,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What programming languages are you proficient in?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"If you have two SQL database tables that are not joined together, how would you create another table to join them.",Operations,Business Analyst,Amazon,2012,manual,bigtech,mid,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.","Identify the main concept in: 'If you have two SQL database tables that are not joined together, how would you create another table to join them.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"How would you implement a sparse array (key could be any integer, but only a few would be used) with limited memory.",Software Engineer,Software Engineer,Amazon,2011,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'How would you implement a sparse array (key could be any integer, but only a few would be used) with limited memory.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a value and an array of integers, find if there are two integers in the array that add up to the value.",Software Engineer,Software Development Engineer,Amazon,2011,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a value and an array of integers, find if there are two integers in the array that add up to the value.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
