question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
How do you conduct AB testing?,ML & Data,Data Scientist,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you conduct AB testing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design an app for finding doctors in a new city?,Product Manager,Product Manager,Meta,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design an app for finding doctors in a new city?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how DOM manipulation works?,Frontend Developer,Front End Developer,Meta,2021,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain how DOM manipulation works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you implement a DOMStore class with set(node, value), get(node) and has(node) methods?",Frontend Developer,Frontend Software Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you implement a DOMStore class with set(node, value), get(node) and has(node) methods?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Do you have experience using load balancer for memcache servers?,Software Engineer,Engineering Manager,Meta,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience using load balancer for memcache servers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What type of testing strategies can be used to test features?,Software Engineer,Engineering Manager,Meta,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What type of testing strategies can be used to test features?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"What are some dynamic programming, arrays, and hashmap exercises?",Software Engineer,Software Engineering Intern,Meta,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'What are some dynamic programming, arrays, and hashmap exercises?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how you would implement a linked list algorithm?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would implement a linked list algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would promote data in a database using basic SQL commands such as inner join and case when statements.,Data Engineer,Data Engineer,Meta,2021,manual,bigtech,mid,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'Explain how you would promote data in a database using basic SQL commands such as inner join and case when statements.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you replace 'None' with the previous value in a Python program?,Data Engineer,Data Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you replace 'None' with the previous value in a Python program?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe how you would write a histogram in Python.,Data Engineer,Data Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Describe how you would write a histogram in Python.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a classic algorithm?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a classic algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you verify if a regular expression matches a given string?,Software Engineer,Software Engineering Intern,Meta,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you verify if a regular expression matches a given string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you test the launch of Facebook Reactions?,Product Manager,Product Manager,Meta,2017,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you test the launch of Facebook Reactions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the Sliding Door technique algorithm?,Software Engineer,Software Engineer IC5,Meta,2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the Sliding Door technique algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you approach solving a technical problem related to (specific job field) in this role?,Software Engineer,Software Engineering Internship,Meta,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you approach solving a technical problem related to (specific job field) in this role?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate foundational knowledge in data structures and algorithms using Python?,Data Engineer,Data Engineer,Meta,2024,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate foundational knowledge in data structures and algorithms using Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you solve issues in a code for a 2D game to enhance its performance?,Software Engineer,Software Engineer,Meta,2024,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you solve issues in a code for a 2D game to enhance its performance?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you completed Leetcode Hard problems related to Data Structures and Algorithms?,Software Engineer,SDE-intern,Meta,2024,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you completed Leetcode Hard problems related to Data Structures and Algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find all paths from a starting position to an end in a given table?,Software Engineer,Software Engineer,Meta,2024,manual,,,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you find all paths from a starting position to an end in a given table?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide examples of how you have used Singleton and Delegation in your previous projects?,iOS Developer,IOS Developer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide examples of how you have used Singleton and Delegation in your previous projects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How would you move all the zeroes to the end of an integer array in place, without changing the order of non-zero numbers?",iOS Developer,IOS Developer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'How would you move all the zeroes to the end of an integer array in place, without changing the order of non-zero number'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Can you design a news feed app, including both server-side and client-side functionalities?",Software Engineer,Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you design a news feed app, including both server-side and client-side functionalities?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you provide an example of a variation of the Lowest Common Ancestor (LCA) problem?,Software Engineer,Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of a variation of the Lowest Common Ancestor (LCA) problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to implement a regular expression validator using dynamic programming and recursive solution?,Software Engineer,Software Engineer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to implement a regular expression validator using dynamic programming and recursive solution?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you test the success of a new feature added to Messenger?,ML & Data,Data Scientist,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you test the success of a new feature added to Messenger?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you store a binary tree into a list?,Software Engineer,Software Engineer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you store a binary tree into a list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you restore a binary tree based on a list generated from it?,Software Engineer,Software Engineer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you restore a binary tree based on a list generated from it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to rotate an array by k positions?,Software Engineer,Software Engineer,Meta,2016,manual,,,Computer Networks,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to rotate an array by k positions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a method to check if there is a triplet in an unsorted array of integers that sums to 0.,Software Engineer,Software Engineering,Meta,2016,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Write a method to check if there is a triplet in an unsorted array of integers that sums to 0.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to implement balanced parenthesis using stacks.,Software Engineer,Software Engineer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to implement balanced parenthesis using stacks.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you return the head node of a singly linked list with each pair of nodes swapped?,iOS Developer,IOS Developer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you return the head node of a singly linked list with each pair of nodes swapped?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a method for finding the greatest number that is less than a given number by rearranging its digits?,Software Engineer,Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a method for finding the greatest number that is less than a given number by rearranging its digits?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a medium-level Dynamic Programming problem?,Software Engineer,Software Engineer(Internship),Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss a medium-level Dynamic Programming problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a function to flatten an array using JavaScript?,Frontend Developer,Front End Developer,Meta,2016,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you write a function to flatten an array using JavaScript?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of finding two numbers in an array that sum up to a given target?,Software Engineer,Software Engineer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you provide an example of finding two numbers in an array that sum up to a given target?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would remove the invalid parentheses from a string that contains both characters and parentheses?,Software Engineer,Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would remove the invalid parentheses from a string that contains both characters and parentheses'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you return k nearest points to the origin from a list of coordinates?,Software Engineer,Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you return k nearest points to the origin from a list of coordinates?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a function that handles the placement of Tetris blocks in a Tetris game.,ML & Data,Computer Vision Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a function that handles the placement of Tetris blocks in a Tetris game.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Determine whether a given binary tree is a binary search tree.,Software Engineer,Senior Software Engineer,Meta,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Determine whether a given binary tree is a binary search tree.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you determine the number of words in a given string?,Software Engineer,Software Engineering,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you determine the number of words in a given string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a website to accept a long URL and provide a shortened URL.,Software Engineer,Senior Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a website to accept a long URL and provide a shortened URL.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you use bit operations to write a function to determine if a number is a power of 2?,Software Engineer,Software Engineer,Meta,2016,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you use bit operations to write a function to determine if a number is a power of 2?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the shortest path to nodes from any given starting point?,Software Engineer,Software Engineer,Meta,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find the shortest path to nodes from any given starting point?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you comfortable with dynamic programming (DP) solutions?,Software Engineer,Software Engineer,Meta,2019,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Are you comfortable with dynamic programming (DP) solutions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a dynamic programming problem similar to the coins problem of Leetcode?,Software Engineer,Software Engineer,Meta,2019,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain a dynamic programming problem similar to the coins problem of Leetcode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a system for an online collaborative editing tool?,Software Engineer,Software Engineer,Meta,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a system for an online collaborative editing tool?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the 'this' keyword and its behavior?,Frontend Developer,Front End Engineer,Meta,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the 'this' keyword and its behavior?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a function to return all subsets of a given set?,Software Engineer,Software Engineer,Meta,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a function to return all subsets of a given set?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you convert a string consisting of numbers and parentheses into a binary tree?,Software Engineer,Software Engineering,Meta,2019,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you convert a string consisting of numbers and parentheses into a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you test a new feature?,ML & Data,Data Scientist,Meta,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you test a new feature?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain what you understand by invalid parenthesis in coding.,Software Engineer,Software Engineer New Grad,Meta,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain what you understand by invalid parenthesis in coding.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your understanding of basic Android concepts?,Software Engineer,Senior Software Engineer,Meta,2019,manual,,,General CS,"Your understanding of basic android concepts is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your understanding of basic Android concepts?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you test out assumptions in a feature?,ML & Data,Data Scientist,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you test out assumptions in a feature?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked with probability and statistics in previous roles?,ML & Data,Data Scientist,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with probability and statistics in previous roles?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Create a new array where each element is the sum of all elements in the original array except the element in that position.,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,Computer Networks,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Create a new array where each element is the sum of all elements in the original array except the element in that positi'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you determine if there is an axis-aligned rectangle given a set of x and y coordinates?,Software Engineer,Senior Software Engineer,Meta,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you determine if there is an axis-aligned rectangle given a set of x and y coordinates?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a system that will give the top 10 most listened to songs for an individual.,Software Engineer,Senior Software Engineer,Meta,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a system that will give the top 10 most listened to songs for an individual.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design the 'Friends You May Know' feature?,ML & Data,Data Scientist,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design the 'Friends You May Know' feature?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you measure and improve engagement?,Product Manager,Product Manager,Meta,2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you measure and improve engagement?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What method do you use to select a model?,Data Analyst,Data Analyst,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What method do you use to select a model?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would sort through a string using a hashmap?,Software Engineer,Software Engineer Intern,Meta,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would sort through a string using a hashmap?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you manipulate data using SQL and Python?,Data Engineer,Data Engineer,Meta,2021,manual,bigtech,mid,DBMS,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you manipulate data using SQL and Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to print a binary tree in a zigzag way.,Software Engineer,Software Engineer,Meta,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to print a binary tree in a zigzag way.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the concepts of Group By and Having in SQL?,Data Engineer,Senior Data Engineer,Meta,2021,manual,bigtech,senior,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the concepts of Group By and Having in SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you know how to implement dynamic programing?,Software Engineer,Software Engineer,Meta,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you know how to implement dynamic programing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you understand backtracking algorithms?,Software Engineer,Software Engineer,Meta,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you understand backtracking algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe a challenging situation you experienced during a previous technical project.,Data Engineer,Data Engineer Intern,Meta,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Describe a challenging situation you experienced during a previous technical project.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
delete duplicates in a list,Data Engineer,Data Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'delete duplicates in a list'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Implement the functions for a stack and function getMinimum() all with O(1) complexity.,Software Engineer,Software Engineer Intern,Meta,2012,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Implement the functions for a stack and function getMinimum() all with O(1) complexity.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a pointer to the head of a singly linked list, iterate it backwards printing the values in reverse. Give 2 implementations - a recursive one, and an iterative one.",Solutions Engineer,Solutions Engineer,Meta,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a pointer to the head of a singly linked list, iterate it backwards printing the values in reverse. Give 2 impleme'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How to implement Sqrt(double k) efficiently?,Software Engineer,Software Engineer,Meta,2011,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How to implement Sqrt(double k) efficiently?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a collection of words, return a collection of anagrams found in the given collection",Software Engineer,Software Engineer Intern,Meta,2011,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a collection of words, return a collection of anagrams found in the given collection'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Write a code to convert an ASCII representation of a positive integer to it's numeric value.,Software Engineer,Software Engineer,Meta,2010,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a code to convert an ASCII representation of a positive integer to it's numeric value.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a binary tree, write a function to find the length of the longest path in the tree.",Software Engineer,Software Engineer,Meta,2010,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a binary tree, write a function to find the length of the longest path in the tree.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a table of friend requests sent and friend requests received, find the user with the most friends.",ML & Data,Data Scientist,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a table of friend requests sent and friend requests received, find the user with the most friends.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given an array where each entry can be another array, and so forth, flatten the array. [4, [3, 6, [9, 1, 9, [5, 1]]], 8] -&gt; [4, 3, 6, 9, 1, 9, 5, 1, 8]",Frontend Developer,Front End Developer,Meta,2014,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given an array where each entry can be another array, and so forth, flatten the array. [4, [3, 6, [9, 1, 9, [5, 1]]], 8]'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Partition an array such that all non-zero values are at the beginning.,Software Engineer,Computer Scientist,Meta,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Partition an array such that all non-zero values are at the beginning.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you print all elements of a linked list.,Software Engineer,Software Engineer,Meta,2013,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How do you print all elements of a linked list.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a string 12345 and a alphabet to number mapping like a =1, b =2.., y=25, z=26 write a code to find number of possible alphabet strings from the given string. E.x. string 12345 has possible alphabet strings as {lcde,awde, abcde}.",Software Engineer,Software Engineer,Meta,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a string 12345 and a alphabet to number mapping like a =1, b =2.., y=25, z=26 write a code to find number of possi'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Two texts are considered to ""match"" if they have a common substring of at least length n. Describe an algorithm to determine if two strings are matches.",Software Engineer,Software Engineering Intern,Meta,2012,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Two texts are considered to ""match"" if they have a common substring of at least length n. Describe an algorithm to deter'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How to access data from a tree structure and to sort them into an array?,Software Engineer,Software Engineering New Grad,Meta,2012,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How to access data from a tree structure and to sort them into an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a string of digits, where every digit represents a letter (1-&gt;a, 2-&gt;b, 26-&gt;z). Find the number of words that we can generate from that string. For example: 123 -&gt; abc, lc, aw. The answer: 3 456 -&gt; def. The answer: 1",Software Engineer,Software Engineer Intern,Meta,2015,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a string of digits, where every digit represents a letter (1-&gt;a, 2-&gt;b, 26-&gt;z). Find the number of words t'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Print a linked list in reverse recursively and non-destructively.,Software Engineer,Software Engineering Intern,Meta,2015,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Print a linked list in reverse recursively and non-destructively.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a function that takes in two sorted lists and outputs a sorted list that is their union.,ML & Data,Data Scientist,Meta,2013,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a function that takes in two sorted lists and outputs a sorted list that is their union.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Verify that a binary search tree is indeed a binary search tree.,iOS Developer,IOS Developer,Meta,2013,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Verify that a binary search tree is indeed a binary search tree.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
