question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you explain your experience with embedded systems?,Software Engineer,Software Engineer,"Apple, Blue Origin, Capgemini, General Motors, Juniper Networks, NTT Data, Starbucks Coffee Singapore",2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with embedded systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of neural network pruning and quantization?,ML & Data,Machine Learning Research Engineer,Apple,2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the concept of neural network pruning and quantization?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the principles of Object-Oriented Programming?,Software Engineer,Software Engineer,"Accenture, Adobe, Amadeus, Amazon, American Express, Apple, Bank of America, CGI, Capgemini, Cerner Corporation, Cognizant, Deloitte, EPAM Systems , Fidelity Investments, Garena, Globallogic, HCLTech, IBM , Infosys, Intuit, John Deere, KPIT, Micron Technology, NTT Data, NVIDIA, Nagarro, Nokia, Paycom, Persistent Systems, PropertyGuru , Raytheon Technologies, Ripple, ServiceNow, Siemens Healthineers, Snap Inc., TEKsystems, Tata Consultancy Services, Tata Technologies, Tech Mahindra, Thoughtworks, Valeo, Virtusa, Wells Fargo, Wipro ",2023,manual,industry,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the principles of Object-Oriented Programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with linked lists?,Software Engineer,Software Engineer,"Amazon, American Express, Apple, Applied Materials, Epsilon, Goldman Sachs, Google, IBM , Mphasis, Oracle, Paytm, Persistent Systems, Qualcomm, Tata Consultancy Services, TikTok ",2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain your experience with linked lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find the intersection of two sets?,Software Engineer,Senior Software Engineer,Apple,2015,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you find the intersection of two sets?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you find the element(s) in an integer array which, if removed, allows the rest of the array to be divided into two sub-arrays with equal sums?",Software Engineer,Software Engineering Manager,Apple,2015,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you find the element(s) in an integer array which, if removed, allows the rest of the array to be divided into two s'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how Quick Sort works?,Systems Engineer,"Associative Systems Engineer, Developer","Amazon Web Services (AWS), Apple, Capgemini, Cisco, Dell Technologies, IBM , Infosys, PayPal, Siemens",2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how Quick Sort works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of dynamic data structures?,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of dynamic data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you give me examples of data structures and their applications?,Software Engineer,Evolve Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you give me examples of data structures and their applications?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you approach problem-solving using data structures and algorithms (DSA)? Provide an example of a problem you solved using DSA.,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you approach problem-solving using data structures and algorithms (DSA)? Provide an example of a problem you solv'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how a hash table works?,Software Engineer,Software Engineer(Internship),"Apple, Jane Street, Thomson Reuters",2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe how a hash table works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you check if a string is a palindrome?,Software Engineer,Software Engineer,"Apple, Bloomberg LP, Cerner Corporation, Meta, Micron Technology, Microsoft, Paytm, TOAST, UKG (Ultimate Kronos Group)",2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you check if a string is a palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Convert a list to a dictionary with key as the item and value as the count of the item,Site Reliability Engineer,Site Reliability Engineer,Apple,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Convert a list to a dictionary with key as the item and value as the count of the item'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What operating systems are you familiar with?,Software Engineer,Specialist Programmer,"Apple, Cerner Corporation, Infosys, Salesforce, Veritas Technologies",2022,manual,bigtech,senior,Operating System,"An Operating System is system software that manages hardware resources, memory, processes and files.
It acts as an interface between user and hardware and runs application programs.
Examples: Windows, Linux, Android.",Identify the main concept in: 'What operating systems are you familiar with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What data tools do you use and how do you report with them?,QA/Testing,Test Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What data tools do you use and how do you report with them?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with [specific skill relevant to the job]?,QA/Testing,Quality Assurance Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with [specific skill relevant to the job]?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the design of a distributed mail system.,Software Engineer,Software Developer,Apple,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the design of a distributed mail system.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a medium difficulty LeetCode problem verbally without actual coding?,Software Engineer,Software Engineer(Internship),Apple,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss a medium difficulty LeetCode problem verbally without actual coding?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What machine learning related algorithms are you familiar with?,Software Engineer,GPU Software Engineer,Apple,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What machine learning related algorithms are you familiar with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a basic leetcode algorithm you are familiar with?,Software Engineer,Software Engineer,Apple,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a basic leetcode algorithm you are familiar with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Write a function that would plot given (x,y) coordinates and find outliers in the graph.",QA/Testing,QA Engineer,Apple,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Write a function that would plot given (x,y) coordinates and find outliers in the graph.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How will you sort a file that is terabytes in size in Hadoop?,Software Engineer,Senior Software Engineer,Apple,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How will you sort a file that is terabytes in size in Hadoop?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe the readers-writers problem?,Software Engineer,Senior Software Engineer,Apple,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe the readers-writers problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you write a script in Python to parse a csv file and extract the name, phone numbers, and emails into a dictionary?",QA/Testing,Software Development Engineer In Test (Core OS SDET),Apple,2016,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'Can you write a script in Python to parse a csv file and extract the name, phone numbers, and emails into a dictionary?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain Phy and its significance in wireless systems?,Systems Engineer,Modem Systems Engineer,Apple,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain Phy and its significance in wireless systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How would you trace the source of an issue with preproduction hardware, software, and OS?",QA/Testing,Software QA Engineer,Apple,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'How would you trace the source of an issue with preproduction hardware, software, and OS?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How would you approach a medium difficulty coding problem that requires knowledge of data structures?,QA/Testing,Software Development Engineer In Test (SDET),Apple,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you approach a medium difficulty coding problem that requires knowledge of data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is MIMO and how does it relate to Communication Systems?,Systems Engineer,Wireless Systems Engineer,Apple,2015,manual,bigtech,mid,General CS,"Mimo and how does it relate to communication systems is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is MIMO and how does it relate to Communication Systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how a runloop works?,iOS Developer,IOS/MacOS Engineer,Apple,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how a runloop works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would code a function to detect a palindrome?,ML & Data,PhD data science,Apple,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would code a function to detect a palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design an API using Objective-C or Swift that exposes the interface of an internet-connected washing machine.,iOS Developer,IOS Engineering,Apple,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design an API using Objective-C or Swift that exposes the interface of an internet-connected washing machine.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Take a piece of old code from your school or personal projects and explain how it works, as if you were getting ready to hand it off to another member on your team.",Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Take a piece of old code from your school or personal projects and explain how it works, as if you were getting ready to'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the basic concept of Objective-C?,Software Engineer,Software Developer Intern,Apple,2016,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the basic concept of Objective-C?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the differences between Weibull and lognormal distribution and how they are applied in reliability modeling?,Site Reliability Engineer,Module Reliability Engineer,Apple,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the differences between Weibull and lognormal distribution and how they are applied in reliability model'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you write a function that takes a vector of integers and returns true if each integer has a duplicate within the vector, and false if not?",Software Engineer,Software Engineer,Apple,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a function that takes a vector of integers and returns true if each integer has a duplicate within the vec'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Differentiate between weak and strong references,Software Engineer,Senior Software Engineer,Apple,2019,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Differentiate between weak and strong references'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would sort an array of strings based on the length of each string.,QA/Testing,Software Development Engineer In Test (SDET),Apple,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how you would sort an array of strings based on the length of each string.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design an app using a hashtable data structure?,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you design an app using a hashtable data structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would implement a random node selection in a linked list.,Software Engineer,Software Engineer,Apple,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how you would implement a random node selection in a linked list.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you reverse a linked list?,Software Engineer,Software Engineer,"Acronis, Adobe, Amadeus, Amazon, AppFolio, Apple, BT Group, Bank of America, Beyondsoft, Bloomberg LP, CBRE, Capgemini, Capital One, Cisco, Citadel, Citrix, Cognizant, Comcast, Dell Technologies, Docusign, Ericsson, Expedia Group, Fidelity Investments, Garena, General Motors, Goldman Sachs, Google, Halodoc, Honeywell, IBM , Infogain, Infosys, Intel, Juniper Networks, LinkedIn, Meta, Microsoft, Morgan Stanley, NVIDIA, Nagarro, NetApp, Netflix, Nielsen, Nokia, Oracle, Orange, Palo Alto Networks, PayPal, Paytm, Philips, Qualcomm, Relativity, S&P Global, SAP, Samsung, Siemens, SpaceX, Tata Consultancy Services, VMware, Valeo, Verizon, Visa, Wipro , Workday, Yahoo, Zoho, Zynga, eBay",2018,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you reverse a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you approach finding a missing block in a matrix?,Software Engineer,Senior Software Engineer,Apple,2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you approach finding a missing block in a matrix?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how device drivers work and interact with the kernel.,QA/Testing,Software Test Engineer,Apple,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how device drivers work and interact with the kernel.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is an API and how does it work?,Software Engineer,Software Developer,"Apple, Cargill",2022,manual,bigtech,mid,General CS,"An api and how does it work is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is an API and how does it work?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate your problem-solving skills by solving a Software Engineering problem?,Software Engineer,Software Engineer,Apple,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate your problem-solving skills by solving a Software Engineering problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of developing a deep learning application?,ML & Data,Computer Vision Machine Learning Engineer,Apple,2017,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the process of developing a deep learning application?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you optimize a piece of code to improve its performance at a low level?,QA/Testing,Software/Systems Test Engineer,Apple,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you optimize a piece of code to improve its performance at a low level?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you print the nodes of a Binary Search Tree at each level on separate lines without using additional data structures like queues or lists?,Software Engineer,Software Engineer,Apple,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you print the nodes of a Binary Search Tree at each level on separate lines without using additional data stru'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a program to check if a string of parenthesis symbols is complete.,Software Engineer,Senior Software Engineer,Apple,2015,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a program to check if a string of parenthesis symbols is complete.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between HTTP and HTTPS?,Software Engineer,Associate Software Engineer,"ADP, Akamai Technologies, Apple, Avanade, ByteDance, Citrix, Cognizant, Fidelity Investments, Globallogic, Google, H&M, IDEMIA, Informatica, Infosys, JPMorgan Chase & Co., Maruti Suzuki, Meta, Nutanix, P&A Grant Thornton, Persistent Systems, Shopee, Titansoft , Zoho",2015,manual,industry,junior,Computer Networks,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between HTTP and HTTPS?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide examples of how you have used RegEx in your coding projects?,Data Analyst,Data Analyst,Apple,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide examples of how you have used RegEx in your coding projects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are some specific memory management techniques used in C++?,Software Engineer,Software Engineering,Apple,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are some specific memory management techniques used in C++?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How can one reverse a string without using any built-in function?,QA/Testing,SQA Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How can one reverse a string without using any built-in function?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How can you find the list of files on a Unix shell with a size greater than x Mb?,QA/Testing,Software Development Test Engineer,Apple,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How can you find the list of files on a Unix shell with a size greater than x Mb?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain your understanding of Object Oriented Programming (OOPS) designing concepts.,Software Engineer,Software Development Engineer IV,Apple,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain your understanding of Object Oriented Programming (OOPS) designing concepts.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Identify and correct any bugs in the provided code. additionally, create unit tests to validate its functionality.",Software Engineer,Senior Software Engineer,Apple,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Identify and correct any bugs in the provided code. additionally, create unit tests to validate its functionality.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What data structure would you use to auto-complete a dialer when the phone may have thousands or hundreds of thousands of entries?,Software Engineer,Software Engineer,Apple,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What data structure would you use to auto-complete a dialer when the phone may have thousands or hundreds of thousands o'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the 'Watering Grass' problem with greedy and interval coverage approach?,ML & Data,Machine Learning Internship Position,Apple,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the 'Watering Grass' problem with greedy and interval coverage approach?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Discuss object-oriented programming concepts.,Software Engineer,Applications Developer,"Apple, Globallogic, Hexaware Technologies, KPMG, Tata Consultancy Services, Tata Elxsi, Thoughtworks, Ubisoft",2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Discuss object-oriented programming concepts.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement a memcpy function that copies data from one integer array to another?,Software Engineer,Software Engineer,Apple,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you implement a memcpy function that copies data from one integer array to another?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you calculate the square root without using the Math function? (Utilizing binary search),Frontend Developer,Front End Engineer,Apple,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you calculate the square root without using the Math function? (Utilizing binary search)'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with solving LeetCode hard level questions?,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with solving LeetCode hard level questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement overlapped I/O using a multi-threading system?,iOS Developer,IOS Senior Software Engineer,Apple,2017,manual,bigtech,senior,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you implement overlapped I/O using a multi-threading system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of graphs and graph traversal?,Software Engineer,Software Engineer,Apple,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of graphs and graph traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the position of a string in a sequence of characters?,Data Engineer,Data Engineer,Apple,2018,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you find the position of a string in a sequence of characters?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What technical skills have you used in your previous roles?,ML & Data,Data Scientist,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What technical skills have you used in your previous roles?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe your expertise in full-stack development.,Software Engineer,Software Development Engineer (SDE),Apple,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Describe your expertise in full-stack development.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you calculate and return the count of spaces in a string?,Software Engineer,Software Engineer,Apple,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you calculate and return the count of spaces in a string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"given an integer, write code to list all primes preceding it.",Software Engineer,Software Engineer,Apple,2014,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'given an integer, write code to list all primes preceding it.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Use objective-c write code to return the first repeated integer from a given array, with O(n) time",Software Engineer,Software Engineer,Apple,2014,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Use objective-c write code to return the first repeated integer from a given array, with O(n) time'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a list of strings, provide the number of strings that are unique within the list.",Software Engineer,Software Engineer,Apple,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a list of strings, provide the number of strings that are unique within the list.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What is your experience with SQL?,QA/Testing,Senior Quality Assurance Engineer,"AT&T, Accenture, Amdocs, Apple, Atlassian, BNP Paribas, BNY Mellon, CGI, CVS Health, Capgemini, Carelon Global Solutions, Cerner Corporation, CitiusTech, Coforge, Cognizant, Credit Suisse, DXC Technology, Dell Technologies, EPAM Systems , Expedia Group, FIS, Genpact, Globallogic, HARMAN, HCLTech, Hewlett Packard Enterprise, Hexaware Technologies, IBM , IHS Markit, ITC Infotech, Informatica, Infosys, JPMorgan Chase & Co., KPIT, LTIMindtree, McKinsey & Company, Meta, Mphasis, NatWest Group, NetSuite, Netflix, Optum, Oracle, P&A Grant Thornton, Persistent Systems, Point72, Rippling, Salesforce, SoFi, Sopra Steria, Squarepoint Capital, Synapsis.id, Synechron, TEKsystems, Tata Communications, Tata Consultancy Services, Tech Mahindra, TikTok , Twitter, ValueLabs, Virtusa, Wells Fargo, Wipro , Zoho",2018,manual,industry,senior,DBMS,"Your experience with sql is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your experience with SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the main class in iOS that all objects inherit from?,iOS Developer,IOS Framework Test Developer,Apple,2017,manual,bigtech,mid,Operating System,"The main class in ios that all objects inherit from is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the main class in iOS that all objects inherit from?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you flatten a list containing n sublists?,iOS Developer,IOS Developer,Apple,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you flatten a list containing n sublists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you turn a square matrix clockwise without creating an additional matrix?,iOS Developer,Senior IOS Engineer,Apple,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you turn a square matrix clockwise without creating an additional matrix?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
